Policy_ID,Policy_Number,Customer_ID_x,Vehicle_ID,IMD_Code,RID,RED,IDV_x,Policy_Tenure,Policy_Term,Policy_Status,Claim_Amount,Claim_Count,NCB,Premium,Polciy_Holder_Name,Mobile_Number,Customer_Area,District_x,Customer_ID_y,Registration_Number,RTO,Make,Model,Vehicle_Type,Fuel_Type,Engine_CC,Manufacturing_Year,Vehicle_First_Registration_Date,Vehicle_Age,IDV_y,Entity_Name,Channel_Type,Area,District_y,Portfolio_Size,Year_Onboarded,Active_Status,Renewed
PID10068,POL10035,CUST10031,VEH10035,IMD10129,2025-05-18,2026-05-17,266280,1,365,Active,35874.43,0,0,7988.4,Gavin Batta,6138926395,Talab Tillo,Jammu,CUST10031,JK02DR9102,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2019,2020-02-18,7,266280,DograCapitalInsurance,POSP,Gandhi Nagar,Jammu,31,2024-04-13,Active,1
PID10069,POL10035,CUST10031,VEH10035,IMD10129,2026-05-18,2027-05-17,266280,2,365,Active,0.0,0,20,6390.72,Gavin Batta,6138926395,Talab Tillo,Jammu,CUST10031,JK02DR9102,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2019,2020-02-18,7,266280,DograCapitalInsurance,POSP,Gandhi Nagar,Jammu,31,2024-04-13,Active,0
PID10070,POL10036,CUST10032,VEH10036,IMD10335,2019-09-26,2020-09-24,165984,1,365,Active,0.0,0,0,4979.52,Michael Dutta,6919214736,Surankote,Poonch,CUST10032,JK12QL9834,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2016-08-24,10,165984,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,1
PID10071,POL10036,CUST10032,VEH10036,IMD10335,2020-09-25,2021-09-24,165984,2,365,Active,0.0,1,20,4381.98,Michael Dutta,6919214736,Surankote,Poonch,CUST10032,JK12QL9834,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2016-08-24,10,165984,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,1
PID10072,POL10036,CUST10032,VEH10036,IMD10335,2021-09-25,2022-09-24,165984,3,365,Active,8843.97,0,0,4979.52,Michael Dutta,6919214736,Surankote,Poonch,CUST10032,JK12QL9834,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2016-08-24,10,165984,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,1
PID10073,POL10036,CUST10032,VEH10036,IMD10335,2022-09-25,2023-09-24,165984,4,365,Active,0.0,0,20,3983.62,Michael Dutta,6919214736,Surankote,Poonch,CUST10032,JK12QL9834,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2016-08-24,10,165984,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,1
PID10074,POL10036,CUST10032,VEH10036,IMD10335,2023-09-25,2024-09-23,165984,5,365,Active,41847.43,0,25,3734.64,Michael Dutta,6919214736,Surankote,Poonch,CUST10032,JK12QL9834,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2016-08-24,10,165984,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,1
PID10075,POL10036,CUST10032,VEH10036,IMD10335,2024-09-24,2025-09-23,165984,6,365,Active,0.0,0,35,3236.69,Michael Dutta,6919214736,Surankote,Poonch,CUST10032,JK12QL9834,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2016-08-24,10,165984,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,1
PID10076,POL10036,CUST10032,VEH10036,IMD10335,2025-09-24,2026-09-23,165984,7,365,Active,0.0,0,45,2738.74,Michael Dutta,6919214736,Surankote,Poonch,CUST10032,JK12QL9834,JK12,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2016,2016-08-24,10,165984,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,0
PID10077,POL10037,CUST10033,VEH10037,IMD10371,2025-02-09,2026-02-08,258860,1,365,Active,0.0,0,0,7765.8,Devansh Rajan,7527095776,Akhnoor,Jammu,CUST10033,JK02WO4372,JK02,Tata,Punch,SUV,Petrol,1199,2017,2018-02-02,9,258860,Gupta Apex Insurance Consultants,Prime Broker,Channi Himmat,Jammu,333,2024-03-26,Active,1
PID10078,POL10037,CUST10033,VEH10037,IMD10371,2026-02-09,2027-02-08,258860,2,365,Active,27867.74,0,20,6212.64,Devansh Rajan,7527095776,Akhnoor,Jammu,CUST10033,JK02WO4372,JK02,Tata,Punch,SUV,Petrol,1199,2017,2018-02-02,9,258860,Gupta Apex Insurance Consultants,Prime Broker,Channi Himmat,Jammu,333,2024-03-26,Active,0
PID10079,POL10038,CUST10034,VEH10038,IMD10358,2024-12-18,2025-12-17,357910,1,365,Active,0.0,0,0,10737.3,Upadhriti Wadhwa,6633873344,Canal Road,Jammu,CUST10034,JK02GO3698,JK02,Hyundai,Creta,SUV,Diesel,1497,2018,2019-05-13,8,357910,Sharma Summit Insurance Hub,Prime Broker,Bakshi Nagar,Jammu,437,2023-10-10,Active,1
PID10080,POL10038,CUST10034,VEH10038,IMD10358,2025-12-18,2026-12-17,357910,2,365,Active,101244.14,0,20,8589.84,Upadhriti Wadhwa,6633873344,Canal Road,Jammu,CUST10034,JK02GO3698,JK02,Hyundai,Creta,SUV,Diesel,1497,2018,2019-05-13,8,357910,Sharma Summit Insurance Hub,Prime Broker,Bakshi Nagar,Jammu,437,2023-10-10,Active,0
PID10081,POL10039,CUST10035,VEH10039,IMD10313,2025-08-20,2026-08-19,749426,1,365,Active,0.0,0,0,22482.78,Advay Contractor,6496963502,Rehari,Jammu,CUST10035,JK02OK7435,JK02,Kia,Sonet,SUV,Petrol,1197,2024,2025-01-18,2,749426,SecurePioneerInsurance Services,POSP,Satwari,Jammu,31,2019-11-10,Active,0
PID10082,POL10040,CUST10036,VEH10040,IMD10007,2023-12-13,2024-12-11,286074,1,365,Active,38742.27,0,0,8582.22,Harini Choudhury,8644249710,Satwari,Jammu,CUST10036,JK02SX9265,JK02,Hyundai,Venue,SUV,Diesel,1197,2017,2017-09-10,9,286074,Raina Fortune Insurance Solutions,Prime Broker,Bakshi Nagar,Jammu,233,2022-05-21,Active,1
PID10083,POL10040,CUST10036,VEH10040,IMD10007,2024-12-12,2025-12-11,286074,2,365,Active,0.0,1,20,7552.35,Harini Choudhury,8644249710,Satwari,Jammu,CUST10036,JK02SX9265,JK02,Hyundai,Venue,SUV,Diesel,1197,2017,2017-09-10,9,286074,Raina Fortune Insurance Solutions,Prime Broker,Bakshi Nagar,Jammu,233,2022-05-21,Active,1
PID10084,POL10040,CUST10036,VEH10040,IMD10007,2025-12-12,2026-12-11,286074,3,365,Active,0.0,0,0,8582.22,Harini Choudhury,8644249710,Satwari,Jammu,CUST10036,JK02SX9265,JK02,Hyundai,Venue,SUV,Diesel,1197,2017,2017-09-10,9,286074,Raina Fortune Insurance Solutions,Prime Broker,Bakshi Nagar,Jammu,233,2022-05-21,Active,0
PID10085,POL10041,CUST10037,VEH10041,IMD10113,2025-12-26,2026-12-25,507761,1,365,Active,75714.22,0,0,15232.83,Radhika Dugar,8387621024,Akhnoor,Jammu,CUST10037,JK02OC4129,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2025-03-12,1,507761,North Trust Insurance Consultants,Bancassurance,Gandhi Nagar,Jammu,655,2025-06-04,Inactive,0
PID10086,POL10042,CUST10038,VEH10042,IMD10009,2025-02-23,2026-02-22,554919,1,365,Active,0.0,0,0,16647.57,Aarush Lall,6461642607,Katra,Reasi,CUST10038,JK20GY7912,JK20,Mahindra,Scorpio-N,SUV,Diesel,2198,2014,2014-11-18,12,554919,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,1
PID10087,POL10042,CUST10038,VEH10042,IMD10009,2026-02-23,2027-02-22,554919,2,365,Active,0.0,0,20,13318.06,Aarush Lall,6461642607,Katra,Reasi,CUST10038,JK20GY7912,JK20,Mahindra,Scorpio-N,SUV,Diesel,2198,2014,2014-11-18,12,554919,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,0
PID10088,POL10043,CUST10038,VEH10043,IMD10335,2024-09-02,2025-09-01,329872,1,365,Active,0.0,0,0,9896.16,Aarush Lall,6461642607,Katra,Reasi,CUST10038,JK20HQ8838,JK20,Hyundai,Venue,SUV,Diesel,1197,2020,2021-09-14,6,329872,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,1
PID10089,POL10043,CUST10038,VEH10043,IMD10335,2025-09-02,2026-09-01,329872,2,365,Active,0.0,0,20,7916.93,Aarush Lall,6461642607,Katra,Reasi,CUST10038,JK20HQ8838,JK20,Hyundai,Venue,SUV,Diesel,1197,2020,2021-09-14,6,329872,Sharma Future Insurance Point,Bancassurance,Poonch,Poonch,644,2019-02-11,Active,0
PID10090,POL10044,CUST10039,VEH10044,IMD10434,2024-09-28,2025-09-27,248169,1,365,Active,0.0,0,0,7445.07,Yashica Cherian,6419502848,Hiranagar,Kathua,CUST10039,JK04SW7287,JK04,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2018,2019-02-01,8,248169,Elite Apex Insurance Services,Agency,Kathua,Kathua,203,2023-08-07,Active,1
PID10091,POL10044,CUST10039,VEH10044,IMD10434,2025-09-28,2026-09-27,248169,2,365,Active,0.0,1,20,6551.66,Yashica Cherian,6419502848,Hiranagar,Kathua,CUST10039,JK04SW7287,JK04,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2018,2019-02-01,8,248169,Elite Apex Insurance Services,Agency,Kathua,Kathua,203,2023-08-07,Active,0
PID10092,POL10045,CUST10040,VEH10045,IMD10088,2023-07-25,2024-07-23,467838,1,365,Active,267045.74,0,0,14035.14,Yashica Issac,9598675858,Vijaypur,Samba,CUST10040,JK08ZT2422,JK08,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2022-10-15,4,467838,Gupta Shield Risk Advisors,Bancassurance,Samba,Samba,764,2016-07-03,Active,1
PID10093,POL10045,CUST10040,VEH10045,IMD10088,2024-07-24,2025-07-23,467838,2,365,Active,0.0,0,20,11228.11,Yashica Issac,9598675858,Vijaypur,Samba,CUST10040,JK08ZT2422,JK08,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2022-10-15,4,467838,Gupta Shield Risk Advisors,Bancassurance,Samba,Samba,764,2016-07-03,Active,1
PID10094,POL10045,CUST10040,VEH10045,IMD10088,2025-07-24,2026-07-23,467838,3,365,Active,0.0,1,25,11578.99,Yashica Issac,9598675858,Vijaypur,Samba,CUST10040,JK08ZT2422,JK08,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2022,2022-10-15,4,467838,Gupta Shield Risk Advisors,Bancassurance,Samba,Samba,764,2016-07-03,Active,0
PID10095,POL10046,CUST10041,VEH10046,IMD10188,2025-06-25,2026-06-24,575761,1,365,Active,0.0,0,0,17272.83,Kashvi Edwin,7226756202,Kathua,Kathua,CUST10041,JK04LT4954,JK04,Tata,Nexon,SUV,Diesel,1199,2020,2021-01-14,6,575761,Royal Vertex Insurance,Prime Broker,Kathua,Kathua,583,2019-03-09,Active,1
PID10096,POL10046,CUST10041,VEH10046,IMD10188,2026-06-25,2027-06-24,575761,2,365,Active,0.0,2,20,16581.92,Kashvi Edwin,7226756202,Kathua,Kathua,CUST10041,JK04LT4954,JK04,Tata,Nexon,SUV,Diesel,1199,2020,2021-01-14,6,575761,Royal Vertex Insurance,Prime Broker,Kathua,Kathua,583,2019-03-09,Active,0
PID10097,POL10047,CUST10041,VEH10047,IMD10472,2025-01-26,2026-01-25,1144710,1,365,Active,0.0,0,0,34341.3,Kashvi Edwin,7226756202,Kathua,Kathua,CUST10041,JK04FK1168,JK04,Mahindra,XUV700,SUV,Petrol,1999,2019,2020-10-07,7,1144710,Dogra Reliable Insurance Point,Prime Broker,Kathua,Kathua,325,2020-06-21,Active,1
PID10098,POL10047,CUST10041,VEH10047,IMD10472,2026-01-26,2027-01-25,1144710,2,365,Active,311672.86,0,20,27473.04,Kashvi Edwin,7226756202,Kathua,Kathua,CUST10041,JK04FK1168,JK04,Mahindra,XUV700,SUV,Petrol,1999,2019,2020-10-07,7,1144710,Dogra Reliable Insurance Point,Prime Broker,Kathua,Kathua,325,2020-06-21,Active,0
PID10099,POL10048,CUST10042,VEH10048,IMD10358,2024-09-03,2025-09-02,536734,1,365,Active,0.0,0,0,16102.02,Ekiya Suresh,7512670454,Janipur,Jammu,CUST10042,JK02HO9776,JK02,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-11-04,7,536734,Sharma Summit Insurance Hub,Prime Broker,Bakshi Nagar,Jammu,437,2023-10-10,Active,1
PID10100,POL10048,CUST10042,VEH10048,IMD10358,2025-09-03,2026-09-02,536734,2,365,Active,0.0,0,20,12881.62,Ekiya Suresh,7512670454,Janipur,Jammu,CUST10042,JK02HO9776,JK02,Hyundai,Verna,Sedan,Petrol,1497,2019,2019-11-04,7,536734,Sharma Summit Insurance Hub,Prime Broker,Bakshi Nagar,Jammu,437,2023-10-10,Active,0
PID10101,POL10049,CUST10043,VEH10049,IMD10415,2024-03-14,2025-03-13,3013360,1,365,Active,439515.73,0,0,90400.8,Isaac Patil,7956873037,Talab Tillo,Jammu,CUST10043,JK02WB6429,JK02,Toyota,Fortuner,SUV,Diesel,2755,2022,2022-12-14,4,3013360,Sharma Guardian Insurance Services,POSP,Janipur,Jammu,94,2017-02-12,Active,1
PID10102,POL10049,CUST10043,VEH10049,IMD10415,2025-03-14,2026-03-13,3013360,2,365,Active,0.0,0,20,72320.64,Isaac Patil,7956873037,Talab Tillo,Jammu,CUST10043,JK02WB6429,JK02,Toyota,Fortuner,SUV,Diesel,2755,2022,2022-12-14,4,3013360,Sharma Guardian Insurance Services,POSP,Janipur,Jammu,94,2017-02-12,Active,1
PID10103,POL10049,CUST10043,VEH10049,IMD10415,2026-03-14,2027-03-13,3013360,3,365,Active,0.0,0,25,67800.6,Isaac Patil,7956873037,Talab Tillo,Jammu,CUST10043,JK02WB6429,JK02,Toyota,Fortuner,SUV,Diesel,2755,2022,2022-12-14,4,3013360,Sharma Guardian Insurance Services,POSP,Janipur,Jammu,94,2017-02-12,Active,0
PID10104,POL10050,CUST10044,VEH10050,IMD10067,2025-08-10,2026-08-09,699400,1,365,Active,0.0,0,0,20982.0,Wriddhish Bhardwaj,9475622403,Katra,Reasi,CUST10044,JK20UB3992,JK20,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2024,2025-07-29,2,699400,Mahindra Fortune Insurance,Agency,Janipur,Jammu,212,2025-02-08,Active,0
PID10105,POL10051,CUST10045,VEH10051,IMD10009,2023-09-28,2024-09-26,925842,1,365,Active,0.0,0,0,27775.26,Farhan Chada,7141603506,Bari Brahmana,Samba,CUST10045,JK08CD1387,JK08,Mahindra,Scorpio-N,SUV,Diesel,2198,2022,2023-06-18,4,925842,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,1
PID10106,POL10051,CUST10045,VEH10051,IMD10009,2024-09-27,2025-09-26,925842,2,365,Active,0.0,0,20,22220.21,Farhan Chada,7141603506,Bari Brahmana,Samba,CUST10045,JK08CD1387,JK08,Mahindra,Scorpio-N,SUV,Diesel,2198,2022,2023-06-18,4,925842,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,1
PID10107,POL10051,CUST10045,VEH10051,IMD10009,2025-09-27,2026-09-26,925842,3,365,Active,54951.59,1,25,22914.59,Farhan Chada,7141603506,Bari Brahmana,Samba,CUST10045,JK08CD1387,JK08,Mahindra,Scorpio-N,SUV,Diesel,2198,2022,2023-06-18,4,925842,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,0
PID10108,POL10052,CUST10046,VEH10052,IMD10093,2025-12-31,2026-12-30,2788646,1,365,Active,1838147.48,0,0,83659.38,Ekapad Walia,7032373782,Shastri Nagar,Jammu,CUST10046,JK02QC8760,JK02,Toyota,Fortuner,SUV,Petrol,2755,2025,2026-07-12,1,2788646,Gupta Integrity Insurance Associates,POSP,Talab Tillo,Jammu,49,2024-07-02,Active,0
PID10109,POL10053,CUST10047,VEH10053,IMD10329,2025-12-23,2026-12-22,98821,1,365,Active,0.0,0,0,2964.63,Kabir Soman,6593676791,Trikuta Nagar,Jammu,CUST10047,JK02MN4985,JK02,Maruti Suzuki,WagonR,Hatchback,Petrol,1197,2015,2015-03-16,11,98821,Sharma Integrity Insurance Associates,Prime Broker,Gandhi Nagar,Jammu,585,2025-10-02,Active,0
PID10110,POL10054,CUST10048,VEH10054,IMD10361,2024-12-04,2025-12-03,255369,1,365,Active,84849.14,0,0,7661.07,Alka Wable,6165267167,Gandhi Nagar,Jammu,CUST10048,JK02RO5309,JK02,Tata,Tiago,Hatchback,CNG,1199,2021,2022-08-31,5,255369,Elite Smart Insurance Associates,Prime Broker,Channi Himmat,Jammu,527,2017-12-19,Active,1
PID10111,POL10054,CUST10048,VEH10054,IMD10361,2025-12-04,2026-12-03,255369,2,365,Active,0.0,0,20,6128.86,Alka Wable,6165267167,Gandhi Nagar,Jammu,CUST10048,JK02RO5309,JK02,Tata,Tiago,Hatchback,CNG,1199,2021,2022-08-31,5,255369,Elite Smart Insurance Associates,Prime Broker,Channi Himmat,Jammu,527,2017-12-19,Active,0
PID10112,POL10055,CUST10049,VEH10055,IMD10367,2025-08-27,2026-08-26,658768,1,365,Active,0.0,0,0,19763.04,Siddharth Zacharia,9910369370,Channi Himmat,Jammu,CUST10049,JK02HT7401,JK02,Maruti Suzuki,Baleno,Hatchback,Petrol,1197,2025,2025-01-23,1,658768,VermaShieldInsurance Point,POSP,Bishnah,Jammu,82,2024-02-05,Active,0
PID10113,POL10056,CUST10050,VEH10056,IMD10009,2022-11-08,2023-11-07,349073,1,365,Active,0.0,1,0,11519.41,Devika Rastogi,8178619734,Bari Brahmana,Samba,CUST10050,JK08HV6235,JK08,Tata,Nexon,SUV,Petrol,1199,2014,2014-12-13,12,349073,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,1
PID10114,POL10056,CUST10050,VEH10056,IMD10009,2023-11-08,2024-11-06,349073,2,365,Active,25830.65,1,0,11519.41,Devika Rastogi,8178619734,Bari Brahmana,Samba,CUST10050,JK08HV6235,JK08,Tata,Nexon,SUV,Petrol,1199,2014,2014-12-13,12,349073,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,1
PID10115,POL10056,CUST10050,VEH10056,IMD10009,2024-11-07,2025-11-06,349073,3,365,Active,0.0,1,0,11519.41,Devika Rastogi,8178619734,Bari Brahmana,Samba,CUST10050,JK08HV6235,JK08,Tata,Nexon,SUV,Petrol,1199,2014,2014-12-13,12,349073,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,1
PID10116,POL10056,CUST10050,VEH10056,IMD10009,2025-11-07,2026-11-06,349073,4,365,Active,52719.71,0,0,10472.19,Devika Rastogi,8178619734,Bari Brahmana,Samba,CUST10050,JK08HV6235,JK08,Tata,Nexon,SUV,Petrol,1199,2014,2014-12-13,12,349073,Verma Global Insurance Associates,Prime Broker,Bari Brahmana,Samba,479,2022-05-05,Active,0
PID10117,POL10057,CUST10051,VEH10057,IMD10453,2025-08-17,2026-08-16,449879,1,365,Active,0.0,0,0,13496.37,Raksha Varughese,8388196874,Jewel Chowk,Jammu,CUST10051,JK02EO9870,JK02,Hyundai,Creta,SUV,Petrol,1497,2016,2017-01-11,10,449879,NorthPioneerInsurance Solutions,POSP,Janipur,Jammu,97,2025-08-13,Active,0
PID10118,POL10058,CUST10052,VEH10058,IMD10469,2023-05-14,2024-05-12,1036288,1,365,Active,0.0,0,0,31088.64,Jai Kota,9285447288,Kathua,Kathua,CUST10052,JK04MZ2189,JK04,Toyota,Innova Crysta,MPV,Diesel,2393,2021,2021-11-18,5,1036288,North Prime Insurance Associates,Prime Broker,Kathua,Kathua,212,2021-11-20,Active,1
PID10119,POL10058,CUST10052,VEH10058,IMD10469,2024-05-13,2025-05-12,1036288,2,365,Active,0.0,0,20,24870.91,Jai Kota,9285447288,Kathua,Kathua,CUST10052,JK04MZ2189,JK04,Toyota,Innova Crysta,MPV,Diesel,2393,2021,2021-11-18,5,1036288,North Prime Insurance Associates,Prime Broker,Kathua,Kathua,212,2021-11-20,Active,1
PID10120,POL10058,CUST10052,VEH10058,IMD10469,2025-05-13,2026-05-12,1036288,3,365,Active,112850.0,0,25,23316.48,Jai Kota,9285447288,Kathua,Kathua,CUST10052,JK04MZ2189,JK04,Toyota,Innova Crysta,MPV,Diesel,2393,2021,2021-11-18,5,1036288,North Prime Insurance Associates,Prime Broker,Kathua,Kathua,212,2021-11-20,Active,1
PID10121,POL10058,CUST10052,VEH10058,IMD10469,2026-05-13,2027-05-12,1036288,4,365,Active,0.0,0,35,20207.62,Jai Kota,9285447288,Kathua,Kathua,CUST10052,JK04MZ2189,JK04,Toyota,Innova Crysta,MPV,Diesel,2393,2021,2021-11-18,5,1036288,North Prime Insurance Associates,Prime Broker,Kathua,Kathua,212,2021-11-20,Active,0
PID10122,POL10059,CUST10053,VEH10059,IMD10404,2025-12-31,2026-12-30,1080927,1,365,Active,0.0,0,0,32427.81,Devansh Nigam,9246308127,Trikuta Nagar,Jammu,CUST10053,JK02BI7465,JK02,Hyundai,Verna,Sedan,Petrol,1497,2025,2026-06-03,1,1080927,North Integrity Insurance Solutions,Prime Broker,Narwal,Jammu,547,2023-04-10,Active,0
PID10123,POL10060,CUST10053,VEH10060,IMD10090,2023-10-25,2024-10-23,181632,1,365,Active,17478.53,0,0,5448.96,Devansh Nigam,9246308127,Trikuta Nagar,Jammu,CUST10053,JK02TD9348,JK02,Tata,Punch,SUV,Petrol,1199,2015,2016-10-18,11,181632,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,1
PID10124,POL10060,CUST10053,VEH10060,IMD10090,2024-10-24,2025-10-23,181632,2,365,Active,0.0,0,20,4359.17,Devansh Nigam,9246308127,Trikuta Nagar,Jammu,CUST10053,JK02TD9348,JK02,Tata,Punch,SUV,Petrol,1199,2015,2016-10-18,11,181632,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,1
PID10125,POL10060,CUST10053,VEH10060,IMD10090,2025-10-24,2026-10-23,181632,3,365,Active,99390.12,0,25,4086.72,Devansh Nigam,9246308127,Trikuta Nagar,Jammu,CUST10053,JK02TD9348,JK02,Tata,Punch,SUV,Petrol,1199,2015,2016-10-18,11,181632,Secure Fortune Insurance Point,Prime Broker,Canal Road,Jammu,346,2020-10-17,Active,0
PID10126,POL10061,CUST10054,VEH10061,IMD10207,2024-01-17,2025-01-15,296867,1,365,Active,0.0,0,0,8906.01,Victor Kannan,9720907476,Canal Road,Jammu,CUST10054,JK02LA2086,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2021,2022-03-09,5,296867,Raina Prime Insurance Hub,Prime Broker,Channi Himmat,Jammu,554,2021-11-25,Active,1
PID10127,POL10061,CUST10054,VEH10061,IMD10207,2025-01-16,2026-01-15,296867,2,365,Active,110859.13,1,20,7837.29,Victor Kannan,9720907476,Canal Road,Jammu,CUST10054,JK02LA2086,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2021,2022-03-09,5,296867,Raina Prime Insurance Hub,Prime Broker,Channi Himmat,Jammu,554,2021-11-25,Active,1
PID10128,POL10061,CUST10054,VEH10061,IMD10207,2026-01-16,2027-01-15,296867,3,365,Active,0.0,0,0,8906.01,Victor Kannan,9720907476,Canal Road,Jammu,CUST10054,JK02LA2086,JK02,Maruti Suzuki,Swift,Hatchback,Petrol,1197,2021,2022-03-09,5,296867,Raina Prime Insurance Hub,Prime Broker,Channi Himmat,Jammu,554,2021-11-25,Active,0
PID10129,POL10062,CUST10055,VEH10062,IMD10383,2024-06-06,2025-06-05,186776,1,365,Active,0.0,0,0,5603.28,Ekavir Bhargava,7702635454,Samba,Samba,CUST10055,JK08HN6359,JK08,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014,2015-04-23,12,186776,Secure Shield Insurance Associates,Prime Broker,Bari Brahmana,Samba,548,2021-01-28,Active,1
PID10130,POL10062,CUST10055,VEH10062,IMD10383,2025-06-06,2026-06-05,186776,2,365,Active,0.0,0,20,4482.62,Ekavir Bhargava,7702635454,Samba,Samba,CUST10055,JK08HN6359,JK08,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014,2015-04-23,12,186776,Secure Shield Insurance Associates,Prime Broker,Bari Brahmana,Samba,548,2021-01-28,Active,1
PID10131,POL10062,CUST10055,VEH10062,IMD10383,2026-06-06,2027-06-05,186776,3,365,Active,0.0,0,25,4202.46,Ekavir Bhargava,7702635454,Samba,Samba,CUST10055,JK08HN6359,JK08,Maruti Suzuki,WagonR,Hatchback,CNG,1197,2014,2015-04-23,12,186776,Secure Shield Insurance Associates,Prime Broker,Bari Brahmana,Samba,548,2021-01-28,Active,0
PID10132,POL10063,CUST10056,VEH10063,IMD10173,2025-03-10,2026-03-09,587584,1,365,Active,0.0,0,0,17627.52,Ekansh Balay,7722111571,Lakhanpur,Kathua,CUST10056,JK04YP3248,JK04,Mahindra,Bolero,SUV,Diesel,1493,2022,2022-10-31,4,587584,Royal Trust Insurance Services,Bancassurance,Kathua,Kathua,338,2024-08-06,Active,1
PID10133,POL10063,CUST10056,VEH10063,IMD10173,2026-03-10,2027-03-09,587584,2,365,Active,70145.3,0,20,14102.02,Ekansh Balay,7722111571,Lakhanpur,Kathua,CUST10056,JK04YP3248,JK04,Mahindra,Bolero,SUV,Diesel,1493,2022,2022-10-31,4,587584,Royal Trust Insurance Services,Bancassurance,Kathua,Kathua,338,2024-08-06,Active,0
PID10134,POL10064,CUST10056,VEH10064,IMD10143,2024-04-25,2025-04-24,309977,1,365,Active,0.0,0,0,9299.31,Ekansh Balay,7722111571,Lakhanpur,Kathua,CUST10056,JK04GG5444,JK04,Hyundai,Creta,SUV,Diesel,1497,2016,2017-02-10,10,309977,Jammu Guardian Insurance Consultants,Agency,Kathua,Kathua,208,2019-01-15,Active,1
PID10135,POL10064,CUST10056,VEH10064,IMD10143,2025-04-25,2026-04-24,309977,2,365,Active,0.0,0,20,7439.45,Ekansh Balay,7722111571,Lakhanpur,Kathua,CUST10056,JK04GG5444,JK04,Hyundai,Creta,SUV,Diesel,1497,2016,2017-02-10,10,309977,Jammu Guardian Insurance Consultants,Agency,Kathua,Kathua,208,2019-01-15,Active,1
PID10136,POL10064,CUST10056,VEH10064,IMD10143,2026-04-25,2027-04-24,309977,3,365,Active,0.0,0,25,6974.48,Ekansh Balay,7722111571,Lakhanpur,Kathua,CUST10056,JK04GG5444,JK04,Hyundai,Creta,SUV,Diesel,1497,2016,2017-02-10,10,309977,Jammu Guardian Insurance Consultants,Agency,Kathua,Kathua,208,2019-01-15,Active,0
PID10137,POL10065,CUST10057,VEH10065,IMD10049,2025-11-06,2026-11-05,411109,1,365,Active,0.0,1,0,13566.6,Ekavir Varkey,7795211210,Talab Tillo,Jammu,CUST10057,JK02ZE6488,JK02,Tata,Altroz,Hatchback,CNG,1199,2021,2021-11-21,5,411109,Secure Summit Insurance Hub,Agency,Talab Tillo,Jammu,273,2024-10-27,Active,0
